2;39775;39779;39785;39787;39789;2
1;39780;39782;39785;0;39789;1
1;39782;39784;39785;0;39789;1
5;39780;39781;39782;0;39789;-1
4;39738;39777;39779;0;39790;14
2;39776;39779;39785;39787;39790;1
2;39774;39779;39785;39787;39790;3
2;39777;39780;39785;39787;39790;0
2;39779;39781;39785;39787;39790;-4
2;39779;39781;39785;39787;39790;-5
2;39778;39780;39785;39787;39790;-3
2;39778;39780;39785;39787;39790;-3
2;39775;39779;39785;39787;39790;2
2;39776;39780;39785;39787;39790;2
2;39778;39781;39785;39787;39790;-1
2;39777;39780;39785;39787;39790;0
2;39780;39782;39785;39787;39790;-3
2;39775;39779;39785;39787;39790;1
2;39779;39781;39785;39787;39790;-5
2;39779;39781;39785;39787;39790;-5
2;39777;39780;39785;39787;39791;-1
4;39740;39782;39784;0;39791;16
3;39780;39782;39784;0;39791;-1
2;39775;39779;39785;39787;39791;2
3;39776;39781;39783;0;39791;0
3;39776;39781;39783;0;39791;-2
3;39778;39782;39784;0;39791;1
4;39744;39783;39786;0;39791;18
4;39744;39783;39786;0;39791;17
2;39779;39781;39785;39787;39791;-4
4;39740;39782;39784;0;39791;16
3;39777;39781;39783;0;39792;1
5;39785;39786;39787;0;39792;1
4;39744;39783;39786;0;39793;18
4;39743;39783;39786;0;39793;20
3;39779;39782;39784;0;39793;0
5;39787;39788;39789;0;39794;1
4;39741;39782;39784;0;39794;16
4;39744;39783;39786;0;39794;18
4;39745;39783;39786;0;39794;14
1;39788;39790;39792;0;39794;-5
4;39744;39783;39786;0;39794;17
1;39787;39789;39792;0;39794;-4
1;39786;39789;39792;0;39794;-3
3;39782;39784;39786;0;39794;0
1;39784;39789;39792;0;39794;-1
5;39788;39789;39790;0;39795;1
1;39783;39788;39792;0;39795;1
1;39783;39788;39792;0;39795;1
1;39783;39787;39792;0;39795;-1
1;39783;39788;39792;0;39795;2
4;39743;39783;39786;0;39795;20
4;39743;39783;39786;0;39795;19
4;39746;39784;39786;0;39795;13
1;39787;39789;39792;0;39795;-5
1;39785;39789;39792;0;39795;-1
1;39789;39791;39792;0;39795;-4
1;39784;39789;39792;0;39795;0
4;39745;39783;39786;0;39795;15
1;39784;39789;39792;0;39795;-1
4;39740;39782;39784;0;39795;16
1;39784;39789;39792;0;39795;-2
1;39788;39790;39792;0;39796;-6
4;39745;39783;39786;0;39796;15
2;39783;39786;39792;39794;39796;3
2;39785;39787;39792;39794;39796;0
4;39745;39784;39786;0;39796;15
2;39786;39788;39792;39794;39796;-1
4;39741;39782;39784;0;39796;16
4;39742;39782;39784;0;39796;20
4;39739;39782;39784;0;39796;17
4;39745;39784;39786;0;39796;15
1;39783;39788;39792;0;39796;2
2;39786;39788;39792;39794;39797;-1
2;39784;39787;39792;39794;39797;2
2;39786;39788;39792;39794;39797;-2
4;39742;39783;39786;0;39797;22
4;39742;39782;39784;0;39797;21
2;39781;39786;39792;39794;39797;3
2;39785;39787;39792;39794;39797;0
2;39785;39787;39792;39794;39797;0
2;39785;39787;39792;39794;39797;1
4;39744;39783;39786;0;39798;16
3;39786;39790;39793;0;39798;3
5;39791;39792;39793;0;39798;1
5;39791;39792;39793;0;39798;0
2;39781;39786;39792;39794;39798;2
5;39792;39793;39794;0;39798;-1
4;39747;39790;39793;0;39799;17
4;39744;39783;39786;0;39800;19
5;39790;39791;39792;0;39800;1
4;39744;39783;39786;0;39800;17
4;39749;39790;39793;0;39800;13
5;39794;39795;39796;0;39800;1
3;39789;39791;39793;0;39800;-1
5;39798;39799;39800;0;39801;1
3;39786;39790;39793;0;39801;4
1;39794;39796;39799;0;39801;-1
1;39796;39798;39799;0;39801;1
3;39788;39790;39793;0;39801;0
3;39789;39791;39793;0;39801;-1
1;39791;39795;39799;0;39801;3
1;39792;39795;39799;0;39801;2
1;39792;39795;39799;0;39801;2
3;39786;39790;39793;0;39801;4
3;39792;39795;39797;0;39801;3
4;39749;39791;39793;0;39802;14
4;39752;39791;39793;0;39802;10
1;39790;39795;39799;0;39802;4
4;39752;39791;39793;0;39802;10
1;39794;39796;39799;0;39802;0
5;39796;39797;39798;0;39802;1
4;39750;39791;39793;0;39802;12
4;39751;39791;39793;0;39802;12
4;39747;39790;39793;0;39803;17
4;39749;39790;39793;0;39803;14
2;39788;39794;39799;39801;39803;5
2;39792;39794;39799;39801;39803;-1
4;39747;39790;39793;0;39803;18
2;39794;39796;39799;39801;39803;-3
2;39792;39794;39799;39801;39803;0
4;39752;39795;39797;0;39803;14
4;39750;39791;39793;0;39803;12
2;39793;39795;39799;39801;39804;-2
2;39793;39795;39799;39801;39804;-3
3;39792;39795;39797;0;39804;2
2;39789;39794;39799;39801;39804;4
2;39792;39794;39799;39801;39804;-1
4;39748;39790;39793;0;39804;15
2;39793;39795;39799;39801;39804;-3
2;39789;39794;39799;39801;39804;4
2;39790;39794;39799;39801;39804;2
2;39790;39794;39799;39801;39804;2
2;39788;39794;39799;39801;39804;5
2;39793;39795;39799;39801;39804;-3
4;39751;39791;39793;0;39804;12
5;39792;39793;39794;0;39804;0
4;39749;39790;39793;0;39804;14
2;39793;39795;39799;39801;39804;-2
2;39788;39793;39799;39801;39805;3
4;39755;39796;39798;0;39805;10
4;39749;39790;39793;0;39805;13
3;39793;39795;39797;0;39805;0
5;39793;39794;39795;0;39805;0
3;39796;39798;39800;0;39806;2
4;39746;39790;39793;0;39806;19
4;39760;39798;39800;0;39806;5
4;39755;39796;39798;0;39806;9
4;39747;39790;39793;0;39806;17
5;39795;39796;39797;0;39806;1
3;39792;39795;39797;0;39806;3
4;39758;39797;39800;0;39807;9
3;39794;39796;39798;0;39807;-1
4;39755;39797;39800;0;39807;10
4;39757;39797;39800;0;39808;10
1;39802;39804;39806;0;39808;1
1;39802;39804;39806;0;39808;2
1;39798;39801;39806;0;39808;2
1;39801;39803;39806;0;39808;1
1;39799;39801;39806;0;39808;1
4;39754;39796;39798;0;39808;11
4;39753;39796;39798;0;39808;13
4;39759;39798;39800;0;39808;8
4;39753;39796;39798;0;39809;13
1;39802;39804;39806;0;39809;1
1;39798;39801;39806;0;39809;3
5;39804;39805;39806;0;39809;-3
5;39803;39804;39805;0;39809;1
4;39758;39797;39800;0;39810;9
5;39801;39802;39803;0;39810;1
2;39798;39801;39806;39808;39810;-1
5;39802;39803;39804;0;39810;0
2;39797;39800;39806;39808;39810;2
2;39798;39800;39806;39808;39810;-1
4;39758;39797;39800;0;39810;9
5;39803;39804;39805;0;39810;0
4;39759;39798;39800;0;39810;7
3;39800;39802;39804;0;39810;1
3;39798;39801;39803;0;39811;3
2;39798;39801;39806;39808;39811;1
2;39800;39802;39806;39808;39811;-3
2;39798;39801;39806;39808;39811;1
4;39752;39795;39797;0;39811;15
2;39800;39802;39806;39808;39811;-2
2;39795;39800;39806;39808;39811;3
2;39796;39800;39806;39808;39811;3
2;39801;39803;39806;39808;39811;0
4;39753;39796;39798;0;39811;13
4;39755;39797;39800;0;39811;10
2;39798;39801;39806;39808;39811;0
2;39795;39800;39806;39808;39811;3
5;39803;39804;39805;0;39811;-1
2;39798;39801;39806;39808;39811;1
4;39755;39797;39800;0;39811;11
4;39759;39797;39800;0;39811;7
2;39797;39800;39806;39808;39811;2
5;39800;39801;39802;0;39812;1
3;39802;39804;39807;0;39812;0
5;39801;39802;39803;0;39812;0
3;39801;39803;39805;0;39812;0
5;39804;39805;39806;0;39812;-1
3;39801;39803;39805;0;39812;-1
4;39760;39803;39805;0;39813;11
3;39799;39801;39803;0;39813;2
4;39761;39803;39805;0;39813;8
4;39760;39802;39804;0;39813;9
3;39803;39805;39807;0;39814;-1
5;39806;39807;39808;0;39814;1
5;39804;39805;39806;0;39814;-2
4;39761;39803;39805;0;39814;8
3;39802;39804;39807;0;39814;-1
5;39807;39808;39809;0;39814;1
4;39764;39806;39809;0;39815;6
5;39808;39809;39810;0;39815;1
4;39761;39804;39807;0;39815;8
4;39759;39798;39800;0;39815;8
4;39762;39804;39807;0;39815;6
5;39809;39810;39811;0;39815;0
4;39764;39805;39807;0;39815;6
1;39806;39809;39813;0;39815;1
4;39761;39803;39805;0;39815;8
1;39806;39809;39813;0;39815;0
4;39762;39804;39807;0;39815;6
1;39805;39808;39813;0;39815;2
4;39760;39802;39804;0;39815;10
1;39810;39812;39813;0;39816;1
1;39809;39811;39813;0;39816;0
1;39807;39809;39813;0;39816;-1
1;39805;39808;39813;0;39816;3
1;39804;39808;39813;0;39816;3
4;39760;39802;39804;0;39816;9
5;39810;39811;39812;0;39816;0
5;39811;39812;39813;0;39816;-3
1;39808;39810;39813;0;39816;-2
3;39804;39806;39809;0;39817;0
5;39809;39810;39811;0;39817;1
2;39802;39807;39813;39815;39817;4
2;39802;39807;39813;39815;39817;4
2;39808;39810;39813;39815;39817;0
1;39805;39808;39813;0;39817;2
5;39811;39812;39813;0;39817;-2
2;39807;39809;39813;39815;39818;0
2;39806;39808;39813;39815;39818;0
2;39808;39810;39813;39815;39818;-1
2;39803;39808;39813;39815;39818;4
5;39810;39811;39812;0;39818;-1
4;39763;39804;39807;0;39818;6
2;39808;39810;39813;39815;39818;0
2;39804;39808;39813;39815;39818;3
4;39762;39804;39807;0;39818;5
5;39811;39812;39813;0;39818;-1
5;39810;39811;39812;0;39818;-2
2;39803;39808;39813;39815;39818;4
3;39804;39806;39809;0;39818;-1
4;39765;39806;39809;0;39818;5
5;39816;39817;39818;0;39819;-2
4;39762;39804;39807;0;39819;7
4;39761;39804;39807;0;39819;8
4;39764;39806;39809;0;39819;7
4;39765;39806;39809;0;39819;6
2;39808;39810;39813;39815;39819;-1
3;39806;39810;39812;0;39819;2
2;39808;39810;39813;39815;39819;0
3;39806;39810;39812;0;39819;3
3;39807;39811;39814;0;39820;3
5;39813;39814;39815;0;39820;1
3;39808;39811;39814;0;39820;0
4;39762;39804;39807;0;39820;6
4;39764;39806;39809;0;39821;6
